id_venta,fecha,rut_cliente,id_producto,cantidad,monto_neto,canal,vendedor,tipo_documento
F-001698,2025-07-07,764769799,SKU-1039,8,47920,Tienda,V-01,VENTA
F-009348,02-07-2025,72.537.492-8,SKU-1021,51,177990,Televenta,V-02,VENTA
F-003132,2025-09-14,72.354.411-7,SKU-1035,26,337740,Tienda,V-04,VENTA
F-014775,2025-09-26,76.502.858-K,SKU-1011,34,118660,NULL,V-01,VENTA
F-008345,2025-04-07,77577833-5,SKU-1030,35,874650,Tienda,V-05,VENTA
F-010401,2025-02-02,79.126.480-2,SKU-1029,43,558570,Televenta,V-06,VENTA
F-009490,2025-05-31,789343912,SKU-1039,37,129130,Ecommerce,V-04,VENTA
F-013895,15/03/25,79.126.480-2,SKU-1020,25,149750,Tienda,V-03,VENTA
F-003842,2025-09-17,76.476.979-9,SKU-1008,55,191950,Distribuidor,V-06,VENTA
F-004656,2025-01-16,72.573.458-4,SKU-1012,56,195440,Tienda,V-05,VENTA
F-014192,19-05-2025,75.346.013-K,SKU-1013,3,17970,Televenta,V-03,VENTA
F-008331,2025-01-17,71275970-3,SKU-1023,47,610530,Tienda,V-02,VENTA
F-001262,12-07-2025,79808856-2,SKU-1037,55,494450,Ecommerce,V-05,VENTA
F-001098,16/05/25,72.537.492-8,SKU-1013,53,184970,Televenta,NULL,VENTA
F-010070,2025-01-11,75.173.072-5,SKU-1029,52,2599480,Tienda,NULL,VENTA
F-010915,2025-11-05,72573458-4,SKU-1021,14,699860,Distribuidor,V-03,VENTA
F-007863,2025-06-02,73.660.589-5,SKU-1038,44,395560,Distribuidor,V-06,VENTA
F-014450,2025-07-05,77.577.833-5,SKU-1005,17,220830,Tienda,V-03,VENTA
F-011555,15-06-2025,72573458-4,SKU-1023,14,125860,Televenta,V-02,VENTA
F-014686,2025-06-22,72354411-7,SKU-1022,2,99980,Ecommerce,V-01,VENTA
F-008919,24/03/25,79126480-2,SKU-1005,28,363720,Televenta,V-02,VENTA
F-005963,2025-06-07,735841803,SKU-1014,39,77610,Televenta,V-04,VENTA
F-006878,2025-03-23,797380170,SKU-1036,18,233820,Tienda,V-01,VENTA
F-010954,2025-09-05,78.536.702-7,SKU-1031,40,359600,Televenta,V-06,VENTA
F-005781,2025-01-24,76.476.979-9,SKU-1004,59,1474410,Distribuidor,V-01,VENTA
F-006391,2025-08-04,72.573.458-4,SKU-1023,58,2899420,Televenta,V-03,VENTA
F-005079,20-10-2025,78934391-2,SKU-1017,17,220830,Tienda,V-01,VENTA
F-011800,22-08-2025,72.537.492-8,SKU-1033,56,1399440,Distribuidor,V-03,VENTA
F-001741,2025-06-29,73584180-3,SKU-1037,48,287520,Ecommerce,V-03,VENTA
F-000417,2025-03-12,75804200-K,SKU-1031,18,449820,Televenta,V-01,VENTA
F-010808,12/03/25,75804200-K,SKU-1027,15,29850,Distribuidor,V-05,VENTA
F-003389,10-05-2025,78.536.702-7,SKU-1017,9,53910,Ecommerce,V-04,VENTA
F-012303,14/03/25,79.126.480-2,SKU-1009,2,3980,Televenta,V-04,VENTA
F-003753,2025-12-05,76502858-K,SKU-1006,22,197780,Ecommerce,NULL,VENTA
F-009812,04-09-2025,76.502.858-K,SKU-1027,34,441660,Ecommerce,V-06,VENTA
F-002313,25/03/25,76.476.979-9,SKU-1039,30,59700,Distribuidor,V-06,VENTA
F-012074,26/08/25,73584180-3,SKU-1007,46,2299540,Tienda,V-01,VENTA
F-011770,2025-08-03,75.804.200-K,SKU-1018,43,1074570,Televenta,V-01,VENTA
F-010633,2025-09-20,76.502.858-K,SKU-1040,4,-35960,Ecommerce,V-03,VENTA
F-010294,06/05/25,798088562,SKU-1012,56,195440,Tienda,V-04,VENTA
F-008396,2025-11-17,76.497.584-4,SKU-1040,42,2099580,Distribuidor,NULL,VENTA
F-012283,2025-11-17,73584180-3,SKU-1023,40,79600,Tienda,V-04,VENTA
F-005061,2025-07-04,76068682-1,SKU-1038,49,1224510,Tienda,V-04,VENTA
F-006314,2025-04-23,72573458-4,SKU-1012,25,624750,Distribuidor,V-05,VENTA
F-006191,2025-04-25,761244296,SKU-1040,60,-209400,Televenta,V-04,VENTA
F-001625,2025-09-04,77.521.545-4,SKU-1033,57,1424430,Televenta,V-04,VENTA
F-006903,15-07-2025,77.521.545-4,SKU-1040,41,532590,Televenta,V-04,VENTA
F-013570,09/09/25,791264802,SKU-1026,32,287680,Ecommerce,V-06,VENTA
F-011978,17/06/25,79808856-2,SKU-1034,57,512430,Ecommerce,V-05,VENTA
F-007341,31/07/25,75.346.013-K,SKU-1018,48,623520,Ecommerce,V-05,VENTA
F-005068,02-07-2025,791264802,SKU-1015,14,83860,Ecommerce,V-04,VENTA
F-002256,2025-01-11,75.173.072-5,SKU-1036,26,90740,Tienda,V-03,VENTA
F-004070,2025-12-23,75173072-5,SKU-1016,10,129900,Ecommerce,V-02,VENTA
F-000013,28/04/25,77577833-5,SKU-1032,28,251720,Distribuidor,V-03,VENTA
F-003194,26-11-2025,76476979-9,SKU-1021,42,1049580,NULL,V-02,VENTA
F-012277,2025-06-01,72.573.458-4,SKU-1011,53,184970,Televenta,V-06,VENTA
F-012493,2025-12-16,76124429-6,SKU-1036,12,23880,Televenta,V-06,VENTA
F-009564,17/06/25,76.497.584-4,SKU-1021,60,2999400,Tienda,V-02,VENTA
F-001374,2025-09-15,75346013-K,SKU-1030,39,506610,Distribuidor,V-06,VENTA
F-000217,2025-05-18,76.124.429-6,SKU-1007,59,1474410,Tienda,V-05,VENTA
F-011034,2025-07-05,723544117,SKU-1014,46,597540,Distribuidor,V-04,VENTA
F-002794,21-05-2025,76502858K,SKU-1021,24,215760,Tienda,V-03,VENTA
F-002801,22/04/25,76.497.584-4,SKU-1017,6,149940,Distribuidor,V-02,VENTA
F-008816,2025-01-14,77185397-9,SKU-1037,23,80270,Distribuidor,V-02,VENTA
F-013933,2025-12-20,71.634.481-8,SKU-1006,22,131780,Televenta,V-06,VENTA
F-009250,12-09-2025,79.126.480-2,SKU-1023,42,251580,Tienda,V-05,VENTA
F-009789,2025-12-15,75804200-K,SKU-1003,3,10470,Televenta,V-06,VENTA
F-011212,2025-10-21,79.126.480-2,SKU-1013,7,24430,Tienda,V-03,VENTA
F-004677,2025-12-04,77.577.833-5,SKU-1031,33,115170,Tienda,V-01,VENTA
F-006991,16/03/25,78.980.980-6,SKU-1001,21,41790,Ecommerce,V-01,VENTA
F-006018,27/06/25,76124429-6,SKU-1005,6,35940,Ecommerce,V-02,VENTA
F-012974,28-03-2025,78934391-2,SKU-1017,5,29950,Distribuidor,V-02,VENTA
F-003961,19-11-2025,78980980-6,SKU-1013,44,571560,Televenta,V-02,VENTA
F-006126,2025-04-05,78536702-7,SKU-1001,29,173710,Ecommerce,V-02,VENTA
F-012101,2025-04-06,78934391-2,SKU-1019,11,21890,Ecommerce,V-06,VENTA
F-001441,18-02-2025,76502858-k,SKU-1011,48,431520,Tienda,V-05,VENTA
F-000958,2025-05-11,77521545-4,SKU-1014,25,87250,Televenta,V-03,VENTA
F-013780,09-11-2025,76476979-9,SKU-1031,39,77610,Tienda,V-05,VENTA
F-013006,06-09-2025,72.048.560-8,SKU-1040,45,269550,Distribuidor,V-02,VENTA
F-007815,2025-11-19,76124429-6,SKU-1004,23,1149770,Tienda,V-01,VENTA
F-012488,08-05-2025,789343912,SKU-1025,37,221630,Ecommerce,V-02,VENTA
F-009373,22/12/25,775778335,SKU-1025,15,134850,Tienda,V-02,VENTA
F-006930,2025-02-25,73.584.180-3,SKU-1010,1,-8990,Ecommerce,V-05,VENTA
F-009002,29-09-2025,76.497.584-4,SKU-1024,27,161730,Tienda,V-02,VENTA
F-007554,11-10-2025,75173072-5,SKU-1003,40,274660,Distribuidor,V-03,VENTA
F-002057,27/07/25,785367027,SKU-1007,34,305660,Distribuidor,V-02,VENTA
F-005712,2025-07-24,79.808.856-2,SKU-1018,10,129900,Ecommerce,V-01,VENTA
F-014600,24-03-2025,73660589-5,SKU-1014,7,24430,Televenta,V-01,VENTA
F-008724,06/09/25,78980980-6,SKU-1031,35,209650,Ecommerce,V-02,VENTA
F-011149,20-07-2025,76502858-K,SKU-1022,48,431520,Ecommerce,V-03,VENTA
F-010452,2025-06-05,77.185.397-9,SKU-1013,38,493620,Ecommerce,V-05,VENTA
F-006648,2025-03-15,76.476.979-9,SKU-1039,9,80910,Ecommerce,V-01,VENTA
F-010363,2025-12-20,78980980-6,SKU-1018,8,199920,Tienda,V-02,VENTA
F-002969,2025-11-17,79126480-2,SKU-1029,34,1699660,Distribuidor,V-01,VENTA
F-006614,11-01-2025,71.634.481-8,SKU-1005,35,1749650,Televenta,V-06,VENTA
F-013893,2025-12-24,76502858-k,SKU-1031,37,480630,Distribuidor,V-01,VENTA
F-002779,2025-11-25,75.804.200-K,SKU-1007,46,1149540,Tienda,V-01,VENTA
F-013509,04-05-2025,71.634.481-8,SKU-1027,42,377580,Ecommerce,V-05,VENTA
F-014170,2025-08-31,71.634.481-8,SKU-1028,10,89900,Distribuidor,V-01,VENTA
F-007329,2025-01-16,76.068.682-1,SKU-1015,19,246810,Televenta,V-05,VENTA
F-001690,2025-11-25,71.275.970-3,SKU-1017,47,1174530,Ecommerce,V-02,VENTA
F-013607,2025-09-17,71.275.970-3,SKU-1003,59,1474410,Distribuidor,V-06,VENTA
F-008959,09/04/25,79.808.856-2,SKU-1007,35,454650,Tienda,V-02,VENTA
F-010587,2025-01-04,761244296,SKU-1009,50,449500,Ecommerce,V-02,VENTA
F-013264,17-01-2025,72.573.458-4,SKU-1028,32,111680,Ecommerce,V-04,VENTA
F-009095,16-12-2025,764769799,SKU-1028,25,49750,Tienda,V-04,VENTA
F-014432,2025-03-19,75173072-5,SKU-1009,47,1174530,Distribuidor,V-06,VENTA
F-014122,31/07/25,764975844,SKU-1032,47,164030,Tienda,V-02,VENTA
F-002442,2025-11-08,72.354.411-7,SKU-1018,51,101490,NULL,V-06,VENTA
F-002816,2025-02-05,75804200-K,SKU-1027,14,125860,Televenta,V-05,VENTA
F-004382,2025-10-13,79126480-2,SKU-1022,32,415680,Ecommerce,V-04,VENTA
F-013973,2025-02-05,77185397-9,SKU-1029,32,287680,Televenta,V-06,VENTA
F-007909,2025-05-11,76.124.429-6,SKU-1031,57,740430,Ecommerce,V-05,VENTA
F-010837,2025-10-31,71.634.481-8,SKU-1019,47,422530,Ecommerce,V-03,VENTA
F-010753,2025-10-01,76.502.858-K,SKU-1021,30,1499700,Televenta,V-01,VENTA
F-002099,24/06/25,72.573.458-4,SKU-1036,21,125790,Televenta,V-02,VENTA
F-001924,2025-05-29,76.068.682-1,SKU-1008,58,1449420,Distribuidor,V-06,VENTA
F-000479,01/08/25,75346013K,SKU-1021,55,191950,Distribuidor,V-04,VENTA
F-013206,2025-02-10,71.275.970-3,SKU-1040,56,1399440,Ecommerce,V-01,VENTA
F-003533,2025-10-02,75804200K,SKU-1016,6,20940,Distribuidor,V-01,VENTA
F-008780,2025-04-28,76.068.682-1,SKU-1023,49,636510,Televenta,V-04,VENTA
F-006041,2025-06-26,79.738.017-0,SKU-1017,33,65670,Distribuidor,V-02,VENTA
F-010759,26-07-2025,73.584.180-3,SKU-1010,24,311760,Tienda,V-02,VENTA
F-000432,21-11-2025,735841803,SKU-1033,22,285780,Televenta,NULL,VENTA
F-007804,2025-11-03,791264802,SKU-1017,8,47920,Televenta,V-01,VENTA
F-014547,06-05-2025,75.173.072-5,SKU-1038,11,65890,Tienda,V-06,VENTA
F-006639,29/09/25,79.738.017-0,SKU-1024,7,41930,Tienda,V-01,VENTA
F-007630,2025-01-20,78980980-6,SKU-1019,49,293510,Televenta,V-05,VENTA
F-001653,2025-04-20,775778335,SKU-1011,36,71640,Distribuidor,V-06,VENTA
F-001013,2025-01-30,78.980.980-6,SKU-1030,53,2649470,Tienda,V-05,VENTA
F-006556,2025-01-18,77185397-9,SKU-1020,47,93530,Ecommerce,V-02,VENTA
F-012740,26/02/25,735841803,SKU-1019,57,512430,Tienda,NULL,VENTA
F-005940,2025-09-11,78.980.980-6,SKU-1013,55,329450,Distribuidor,V-03,VENTA
F-011371,03/05/25,736605895,SKU-1019,29,376710,Televenta,V-05,VENTA
F-006813,2025-02-12,78980980-6,SKU-1034,21,524790,Televenta,V-05,VENTA
F-013396,2025-10-03,76502858-k,SKU-1031,60,1499400,Distribuidor,V-02,VENTA
F-000925,10-07-2025,77185397-9,SKU-1012,24,47760,Televenta,V-03,VENTA
F-000728,21-02-2025,79.738.017-0,SKU-1037,51,662490,Televenta,V-05,VENTA
F-012316,21-12-2025,75.346.013-K,SKU-1035,54,701460,Ecommerce,V-06,VENTA
F-009904,2025-03-14,76502858-K,SKU-1035,37,129130,Televenta,V-02,VENTA
F-006774,30-04-2025,78536702-7,SKU-1033,6,77940,Tienda,V-04,VENTA
F-008234,2025-03-21,71.275.970-3,SKU-1035,51,-1274490,Tienda,V-04,VENTA
F-010284,14-07-2025,712759703,SKU-1024,32,799680,Televenta,V-03,VENTA
F-007373,2025-02-06,72354411-7,SKU-1034,40,239600,Distribuidor,V-01,VENTA
F-014495,2025-05-22,77521545-4,SKU-1022,1,1990,Tienda,V-03,VENTA
F-009354,2025-05-08,72537492-8,SKU-1023,24,1199760,Ecommerce,V-06,VENTA
F-007023,26-02-2025,78.934.391-2,SKU-1034,31,185690,Distribuidor,V-06,VENTA
F-009175,12-09-2025,79808856-2,SKU-1009,16,31840,Televenta,V-04,VENTA
F-011190,07-07-2025,79.808.856-2,SKU-1003,33,296670,Tienda,V-02,VENTA
F-012660,2025-01-21,71634481-8,SKU-1031,30,269700,Tienda,V-02,VENTA
F-007519,2025-11-27,72.573.458-4,SKU-1032,50,174500,Televenta,V-04,VENTA
F-003454,30-09-2025,716344818,SKU-1034,58,753420,Televenta,V-04,VENTA
F-001513,2025-02-23,73660589-5,SKU-1022,46,91540,Televenta,V-04,VENTA
F-000565,2025-11-14,79.738.017-0,SKU-1033,54,701460,Tienda,V-04,VENTA
F-008027,2025-03-27,76502858-K,SKU-1008,26,233740,Distribuidor,V-03,VENTA
F-000081,2025-06-20,75804200-k,SKU-1027,49,2449510,Televenta,V-05,VENTA
F-014077,2025-07-02,76502858-K,SKU-1032,18,233820,Tienda,V-06,VENTA
F-000420,2025-06-05,77185397-9,SKU-1031,27,53730,Televenta,V-01,VENTA
F-008188,17-04-2025,76.124.429-6,SKU-1014,34,67660,Tienda,V-04,VENTA
F-003250,2025-09-25,75346013K,SKU-1013,34,441660,Distribuidor,V-02,VENTA
F-005736,30-07-2025,79126480-2,SKU-1014,31,61690,Distribuidor,V-05,VENTA
F-001600,28-11-2025,78.536.702-7,SKU-1022,51,662490,Ecommerce,V-04,VENTA
F-007612,2025-11-18,78536702-7,SKU-1013,19,170810,Distribuidor,V-02,VENTA
F-000024,2025-01-08,76.476.979-9,SKU-1007,20,39800,Televenta,V-05,VENTA
F-014799,01/03/25,72.537.492-8,SKU-1036,26,1299740,Tienda,V-05,VENTA
F-006217,31-10-2025,76.124.429-6,SKU-1033,56,503440,Distribuidor,V-06,VENTA
F-004409,07/08/25,73.584.180-3,SKU-1014,37,480630,Tienda,V-01,VENTA
F-013431,18/03/25,75.346.013-K,SKU-1020,60,119400,Ecommerce,V-02,VENTA
F-013519,31/10/25,789809806,SKU-1029,44,87560,Tienda,V-05,VENTA
F-011236,2025-12-10,77.577.833-5,SKU-1017,36,1799640,Distribuidor,V-02,VENTA
F-010287,01-04-2025,72537492-8,SKU-1016,33,115170,Televenta,V-04,VENTA
F-013967,13-09-2025,78.980.980-6,SKU-1008,45,1124550,Tienda,V-01,VENTA
F-007051,2025-05-18,77521545-4,SKU-1024,7,41930,Distribuidor,V-01,VENTA
F-008634,20-08-2025,78.934.391-2,SKU-1024,50,649500,Distribuidor,V-06,VENTA
F-013251,2025-12-06,78536702-7,SKU-1030,34,67660,Distribuidor,V-04,VENTA
F-002626,03/07/25,75.804.200-K,SKU-1003,8,399920,Ecommerce,V-03,VENTA
F-000279,2025-03-18,71.634.481-8,SKU-1010,27,53730,Distribuidor,V-01,VENTA
F-001717,2025-05-20,751730725,SKU-1003,46,91540,Ecommerce,NULL,VENTA
F-004797,2025-07-20,76.497.584-4,SKU-1019,38,341620,Distribuidor,V-01,VENTA
F-008087,2025-05-12,79738017-0,SKU-1006,9,53910,Tienda,V-03,VENTA
F-000427,01/07/25,77.577.833-5,SKU-1004,58,347420,Ecommerce,V-04,VENTA
F-002035,08-07-2025,71275970-3,SKU-1027,43,386570,Televenta,V-03,VENTA
F-012892,05-11-2025,77521545-4,SKU-1025,17,849830,Televenta,V-02,VENTA
F-003016,2025-07-24,79738017-0,SKU-1024,9,80910,Ecommerce,V-02,VENTA
F-005428,07-01-2025,775778335,SKU-1019,60,359400,Ecommerce,V-03,VENTA
F-013724,2025-02-28,73584180-3,SKU-1021,36,1799640,Televenta,V-05,VENTA
F-000203,2025-07-18,76497584-4,SKU-1026,19,37810,Tienda,V-04,VENTA
F-006482,2025-01-08,78934391-2,SKU-1004,48,431520,Tienda,V-03,VENTA
F-013898,2025-02-25,75346013-K,SKU-1030,19,246810,Tienda,V-04,VENTA
F-014070,10-07-2025,725374928,SKU-1024,10,19900,Televenta,V-05,VENTA
F-010735,06/01/25,71275970-3,SKU-1008,32,287680,Tienda,V-02,VENTA
F-008753,2025-08-11,76068682-1,SKU-1033,13,25870,Ecommerce,V-03,VENTA
F-002360,17/02/25,76.497.584-4,SKU-1028,12,41880,Televenta,V-03,VENTA
F-006533,05/12/25,71.634.481-8,SKU-1039,9,31410,Distribuidor,V-06,VENTA
F-005421,2025-01-24,78.934.391-2,SKU-1007,39,350610,Tienda,V-06,VENTA
F-009347,25-07-2025,72354411-7,SKU-1030,42,146580,Televenta,V-01,VENTA
F-011686,17-08-2025,72573458-4,SKU-1005,14,83860,Ecommerce,V-03,VENTA
F-005350,2025-03-17,78.980.980-6,SKU-1033,27,350730,Distribuidor,V-04,VENTA
F-003522,27/11/25,72537492-8,SKU-1028,29,1449710,Tienda,V-04,VENTA
F-006854,16/06/25,76476979-9,SKU-1004,60,119400,Televenta,V-04,VENTA
F-001156,2025-10-17,75173072-5,SKU-1016,41,2049590,Distribuidor,V-01,VENTA
F-004901,2025-04-23,76.502.858-K,SKU-1012,45,404550,Tienda,V-05,VENTA
F-013482,14/03/25,76124429-6,SKU-1037,50,299500,Distribuidor,V-02,VENTA
F-008750,2025-04-07,72.354.411-7,SKU-1032,9,80910,Ecommerce,V-02,VENTA
F-012713,10/04/25,78536702-7,SKU-1029,1,3490,NULL,V-04,VENTA
F-011477,2025-05-30,797380170,SKU-1025,13,25870,Televenta,V-03,VENTA
F-001142,2025-06-20,73.584.180-3,SKU-1026,33,428670,Televenta,V-02,VENTA
F-011785,02/07/25,76497584-4,SKU-1006,46,91540,Tienda,V-06,VENTA
F-014114,16-07-2025,75804200-K,SKU-1008,44,263560,Televenta,V-05,VENTA
F-014479,27/12/25,71634481-8,SKU-1001,10,34900,Ecommerce,NULL,VENTA
F-006702,2025-12-07,73.660.589-5,SKU-1002,49,171010,Tienda,V-01,VENTA
F-000054,02/02/25,79.808.856-2,SKU-1008,40,-239600,Televenta,V-02,VENTA
F-003656,2025-06-28,77.521.545-4,SKU-1004,3,149970,Televenta,V-04,VENTA
F-007602,28-05-2025,76068682-1,SKU-1022,24,143760,Distribuidor,V-03,VENTA
F-001137,2025-10-27,72354411-7,SKU-1025,38,493620,Tienda,V-06,VENTA
F-012579,2025-11-18,76502858-K,SKU-1007,5,64950,Ecommerce,V-01,VENTA
F-002904,20-10-2025,77577833-5,SKU-1016,52,467480,Tienda,V-03,VENTA
F-005053,2025-05-08,725734584,SKU-1016,18,899820,Ecommerce,V-03,VENTA
F-003698,2025-06-09,76.497.584-4,SKU-1012,37,73630,Tienda,V-05,VENTA
F-013847,06-08-2025,78.536.702-7,SKU-1021,45,404550,Televenta,V-06,VENTA
F-009264,2025-06-27,79.126.480-2,SKU-1009,42,83580,Ecommerce,V-03,VENTA
F-001496,2025-12-03,76068682-1,SKU-1032,36,215640,Tienda,V-01,VENTA
F-010670,2025-11-28,79126480-2,SKU-1019,54,701460,Tienda,V-03,VENTA
F-003202,2025-05-17,76502858K,SKU-1011,13,324870,Televenta,V-04,VENTA
F-006890,2025-11-28,77.185.397-9,SKU-1016,46,160540,Ecommerce,V-01,VENTA
F-013373,2025-12-07,79.126.480-2,SKU-1030,41,245590,Ecommerce,V-01,VENTA
F-005490,24-06-2025,789343912,SKU-1020,25,149750,Tienda,V-02,VENTA
F-012347,22-11-2025,76068682-1,SKU-1009,28,1399720,Tienda,V-02,VENTA
F-001481,25-12-2025,78.934.391-2,SKU-1014,48,1199520,Tienda,V-04,VENTA
F-014605,2025-03-29,75173072-5,SKU-1040,43,2149570,Televenta,V-05,VENTA
F-002146,18-08-2025,72.048.560-8,SKU-1006,43,2149570,Distribuidor,V-03,VENTA
F-002690,2025-05-27,79738017-0,SKU-1008,21,41790,Televenta,V-02,VENTA
F-005539,04-10-2025,75.173.072-5,SKU-1014,14,27860,Tienda,V-02,VENTA
F-008053,22-02-2025,76.497.584-4,SKU-1012,32,415680,Televenta,V-04,VENTA
F-003227,26-12-2025,76124429-6,SKU-1017,31,61690,Ecommerce,NULL,VENTA
F-004602,2025-08-13,78.980.980-6,SKU-1016,49,293510,Ecommerce,V-01,VENTA
F-003708,2025-04-08,75.173.072-5,SKU-1009,40,139600,Televenta,NULL,VENTA
F-005726,2025-08-23,79.808.856-2,SKU-1023,1,3490,Distribuidor,NULL,VENTA
F-003384,22/04/25,78536702-7,SKU-1036,5,124950,Televenta,V-01,VENTA
F-003192,01-09-2025,78.934.391-2,SKU-1016,55,1374450,Televenta,V-06,VENTA
F-006282,2025-11-06,712759703,SKU-1017,52,675480,Tienda,V-01,VENTA
F-010847,2025-12-18,72.354.411-7,SKU-1036,42,545580,Televenta,V-01,VENTA
F-012839,2025-11-16,78.934.391-2,SKU-1026,29,1449710,Ecommerce,V-04,VENTA
F-004777,2025-01-27,76.476.979-9,SKU-1021,29,1449710,Tienda,V-03,VENTA
F-008520,2025-03-10,79.738.017-0,SKU-1040,17,220830,Distribuidor,V-02,VENTA
F-013000,2025-07-27,75.804.200-K,SKU-1024,47,93530,Tienda,V-06,VENTA
F-000160,2025-12-25,73.660.589-5,SKU-1035,2,3980,Tienda,V-01,VENTA
F-004864,21-04-2025,76.497.584-4,SKU-1019,47,422530,Ecommerce,V-01,VENTA
F-006469,26/08/25,75.173.072-5,SKU-1004,3,74970,Tienda,V-02,VENTA
F-000170,13-03-2025,78.934.391-2,SKU-1036,23,206770,Televenta,V-04,VENTA
F-004502,28-08-2025,73660589-5,SKU-1033,23,298770,Tienda,V-02,VENTA
F-014182,2025-04-30,77.521.545-4,SKU-1030,16,31840,Tienda,V-01,VENTA
F-010004,2025-02-26,79808856-2,SKU-1006,29,173710,Tienda,NULL,VENTA
F-010357,12/03/25,71634481-8,SKU-1016,28,699720,Distribuidor,NULL,VENTA
F-006421,2025-04-26,75173072-5,SKU-1023,40,139600,Distribuidor,V-04,VENTA
F-005216,01-04-2025,72.537.492-8,SKU-1038,3,38970,Tienda,V-01,VENTA
F-004101,12/12/25,764769799,SKU-1013,40,139600,Ecommerce,V-01,VENTA
F-012756,03-09-2025,79.808.856-2,SKU-1025,30,1499700,Ecommerce,V-02,VENTA
F-008530,2025-10-31,72537492-8,SKU-1039,15,29850,Ecommerce,V-06,VENTA
F-007793,2025-11-04,77577833-5,SKU-1018,33,428670,Ecommerce,V-02,VENTA
F-000106,2025-05-22,78.536.702-7,SKU-1012,49,171010,NULL,V-01,VENTA
F-005043,2025-07-07,77.185.397-9,SKU-1014,8,27920,Ecommerce,V-03,VENTA
F-013873,2025-03-21,75.173.072-5,SKU-1006,57,512430,Distribuidor,V-05,VENTA
F-013746,2025-03-28,76124429-6,SKU-1012,29,376710,Televenta,V-04,VENTA
F-004924,2025-03-06,78980980-6,SKU-1014,16,-207840,Distribuidor,V-06,VENTA
F-009215,23-12-2025,77.521.545-4,SKU-1016,48,167520,Ecommerce,V-03,VENTA
F-000050,2025-05-02,72048560-8,SKU-1010,44,2199560,Distribuidor,V-05,VENTA
F-012369,22/09/25,77521545-4,SKU-1022,58,753420,Ecommerce,V-01,VENTA
F-004755,16-10-2025,76476979-9,SKU-1005,57,2849430,Distribuidor,V-03,VENTA
F-010929,2025-11-20,76.476.979-9,SKU-1023,34,118660,Ecommerce,V-04,VENTA
F-005507,2025-10-22,72.573.458-4,SKU-1004,53,2649470,Distribuidor,V-01,VENTA
F-002327,2025-01-16,75173072-5,SKU-1031,42,2099580,Ecommerce,V-03,VENTA
F-002515,18-01-2025,73660589-5,SKU-1005,55,109450,Distribuidor,V-05,VENTA
F-000361,22-11-2025,71275970-3,SKU-1040,30,104700,Ecommerce,V-06,VENTA
F-007415,11-03-2025,76.124.429-6,SKU-1003,31,402690,Televenta,V-03,VENTA
F-000520,26-04-2025,79126480-2,SKU-1021,23,80270,Ecommerce,V-01,VENTA
F-004737,2025-03-19,76502858K,SKU-1018,41,143090,Tienda,V-06,VENTA
F-005497,2025-01-09,77.185.397-9,SKU-1010,38,493620,Tienda,V-01,VENTA
F-012989,2025-03-11,75173072-5,SKU-1039,8,15920,Tienda,V-06,VENTA
F-002643,2025-01-20,79.126.480-2,SKU-1036,52,675480,Televenta,V-02,VENTA
F-001226,2025-06-13,78536702-7,SKU-1011,10,129900,Tienda,V-01,VENTA
F-010564,2025-10-02,73660589-5,SKU-1030,40,359600,Distribuidor,V-03,VENTA
F-009913,2025-09-16,78934391-2,SKU-1021,7,24430,Tienda,V-04,VENTA
F-006294,2025-07-14,75.346.013-K,SKU-1022,60,359400,Distribuidor,V-04,VENTA
F-006330,03-07-2025,75346013K,SKU-1006,58,521420,Ecommerce,V-05,VENTA
F-000904,2025-11-21,789809806,SKU-1034,29,1449710,Tienda,V-01,VENTA
F-005136,06-03-2025,77.521.545-4,SKU-1026,40,139600,Ecommerce,V-02,VENTA
F-007899,2025-05-13,76.124.429-6,SKU-1040,56,1399440,NULL,V-02,VENTA
F-004935,2025-04-03,72.354.411-7,SKU-1007,1,12990,Distribuidor,V-04,VENTA
F-007502,07-06-2025,76.497.584-4,SKU-1013,5,29950,Televenta,V-05,VENTA
F-009144,2025-07-19,76.476.979-9,SKU-1022,24,47760,Distribuidor,V-04,VENTA
F-010534,04-10-2025,73660589-5,SKU-1033,11,549890,Tienda,V-05,VENTA
F-010890,2025-03-09,78980980-6,SKU-1011,50,2499500,Televenta,V-04,VENTA
F-007945,30/04/25,79738017-0,SKU-1032,29,1449710,Televenta,V-06,VENTA
F-007902,17/09/25,72048560-8,SKU-1018,26,337740,Tienda,V-05,VENTA
F-007604,2025-10-19,73660589-5,SKU-1026,29,1449710,Tienda,V-02,VENTA
F-003323,2025-06-13,71275970-3,SKU-1010,25,624750,Televenta,V-02,VENTA
F-009526,2025-08-29,71275970-3,SKU-1007,29,57710,Tienda,V-05,VENTA
F-006664,2025-06-14,716344818,SKU-1023,11,21890,Televenta,V-01,VENTA
F-002896,2025-08-02,72.354.411-7,SKU-1015,46,597540,Distribuidor,NULL,VENTA
F-008994,2025-06-29,76.502.858-K,SKU-1027,12,71880,Distribuidor,V-06,VENTA
F-011299,2025-04-01,71634481-8,SKU-1022,58,"1449420,00",Distribuidor,V-05,VENTA
F-003886,2025-05-31,76.068.682-1,SKU-1008,35,69650,Distribuidor,V-02,VENTA
F-000096,05/05/25,77.521.545-4,SKU-1007,43,85570,Televenta,V-05,VENTA
F-006292,02/12/25,78980980-6,SKU-1023,40,519600,Ecommerce,V-06,VENTA
F-006080,18-10-2025,72.048.560-8,SKU-1005,36,1799640,Tienda,V-03,VENTA
